Year,Month,day,Hour,Demand,Price
2014.0,10.0,12.0,20.0,14154.52,80.907060000000001
2014.0,10.0,12.0,21.0,13630.620000000001,62.837940000000003
2014.0,10.0,12.0,22.0,12876.23,52.768599999999999
2014.0,10.0,12.0,23.0,11919.120000000001,48.857770000000002
2014.0,10.0,12.0,24.0,10888.360000000001,45.115850000000002
2014.0,10.0,14.0,1.0,10116.02,41.251280000000001
2014.0,10.0,14.0,2.0,9656.6700000000001,37.545830000000002
2014.0,10.0,14.0,3.0,9365.2299999999996,35.184170000000002
2014.0,10.0,14.0,4.0,9272.1100000000006,35.32967
2014.0,10.0,14.0,5.0,9439.1000000000004,36.27046
2014.0,10.0,14.0,6.0,9984.5799999999999,41.793399999999998
2014.0,10.0,14.0,7.0,11140.4,45.957070000000002
2014.0,10.0,14.0,8.0,11940.27,49.97242
2014.0,10.0,14.0,9.0,12086.75,46.509999999999998
2014.0,10.0,14.0,10.0,12302.440000000001,42.164490000000001
2014.0,10.0,14.0,11.0,12518.540000000001,42.105899999999998
2014.0,10.0,14.0,12.0,12707.18,41.649999999999999
2014.0,10.0,14.0,13.0,12794.18,42.139240000000001
2014.0,10.0,14.0,14.0,13088.059999999999,43.167610000000003
2014.0,10.0,14.0,15.0,13363.809999999999,44.772559999999999
2014.0,10.0,14.0,16.0,13589.01,47.991259999999997
2014.0,10.0,14.0,17.0,13729.77,51.360460000000003
2014.0,10.0,14.0,18.0,13660.030000000001,53.650860000000002
2014.0,10.0,14.0,19.0,13771.02,60.230449999999998
2014.0,10.0,14.0,20.0,14031.790000000001,65.872510000000005
2014.0,10.0,14.0,21.0,13500.98,54.04204
2014.0,10.0,14.0,22.0,12653.65,48.438360000000003
2014.0,10.0,14.0,23.0,11643.59,46.722999999999999
2014.0,10.0,14.0,24.0,10629.700000000001,42.835389999999997
2014.0,10.0,15.0,1.0,10117.73,43.169530000000002
2014.0,10.0,15.0,2.0,9709.0799999999999,40.25468
2014.0,10.0,15.0,3.0,9466.3600000000006,36.680340000000001
2014.0,10.0,15.0,4.0,9390.1100000000006,37.671340000000001
2014.0,10.0,15.0,5.0,9552.4099999999999,37.692399999999999
2014.0,10.0,15.0,6.0,10117.809999999999,41.571660000000001
2014.0,10.0,15.0,7.0,11200.290000000001,53.537590000000002
2014.0,10.0,15.0,8.0,11927.049999999999,53.696860000000001
2014.0,10.0,15.0,9.0,12069.35,50.091119999999997
2014.0,10.0,15.0,10.0,12263.049999999999,46.55489
2014.0,10.0,15.0,11.0,12438.879999999999,47.568640000000002
2014.0,10.0,15.0,12.0,12503.530000000001,44.584269999999997
2014.0,10.0,15.0,13.0,12488.809999999999,44.981400000000001
2014.0,10.0,15.0,14.0,12646.440000000001,43.854120000000002
2014.0,10.0,15.0,15.0,12806.809999999999,42.13729
2014.0,10.0,15.0,16.0,12977.620000000001,44.356949999999998
2014.0,10.0,15.0,17.0,13122.73,47.411670000000001
2014.0,10.0,15.0,18.0,13159.540000000001,51.600740000000002
2014.0,10.0,15.0,19.0,13347.700000000001,57.210709999999999
2014.0,10.0,15.0,20.0,13626.1,63.384929999999997
2014.0,10.0,15.0,21.0,13165.24,53.229999999999997
2014.0,10.0,15.0,22.0,12416.48,53.783200000000001
2014.0,10.0,15.0,23.0,11422.200000000001,48.374200000000002
2014.0,10.0,15.0,24.0,10458.33,43.283810000000003
2014.0,10.0,16.0,1.0,10235.629999999999,41.217399999999998
2014.0,10.0,16.0,2.0,9848.6499999999996,37.201779999999999
2014.0,10.0,16.0,3.0,9609.3999999999996,35.090040000000002
2014.0,10.0,16.0,4.0,9533.5100000000002,35.232930000000003
2014.0,10.0,16.0,5.0,9696.8299999999999,37.119349999999997
2014.0,10.0,16.0,6.0,10229.969999999999,42.619590000000002
2014.0,10.0,16.0,7.0,11341.190000000001,49.219999999999999
2014.0,10.0,16.0,8.0,12147.67,51.428109999999997
2014.0,10.0,16.0,9.0,12220.860000000001,47.845350000000003
2014.0,10.0,16.0,10.0,12301.84,45.593089999999997
2014.0,10.0,16.0,11.0,12364.65,46.582880000000003
2014.0,10.0,16.0,12.0,12411.620000000001,45.630000000000003
2014.0,10.0,16.0,13.0,12360.82,46.297460000000001
2014.0,10.0,16.0,14.0,12485.790000000001,45.180590000000002
2014.0,10.0,16.0,15.0,12639.870000000001,45.756430000000002
2014.0,10.0,16.0,16.0,12800.719999999999,47.374339999999997
2014.0,10.0,16.0,17.0,12933.190000000001,48.8264
2014.0,10.0,16.0,18.0,13034.299999999999,50.935600000000001
2014.0,10.0,16.0,19.0,13385.26,55.655430000000003
2014.0,10.0,16.0,20.0,13780.129999999999,60.49832
2014.0,10.0,16.0,21.0,13398.59,53.829999999999998
2014.0,10.0,16.0,22.0,12723.540000000001,50.985849999999999
2014.0,10.0,16.0,23.0,11786.33,48.174770000000002
2014.0,10.0,16.0,24.0,10837.059999999999,43.66939
2014.0,10.0,17.0,1.0,9969.7000000000007,42.373010000000001
2014.0,10.0,17.0,2.0,9517.8199999999997,38.2224
2014.0,10.0,17.0,3.0,9258.4599999999991,36.020000000000003
2014.0,10.0,17.0,4.0,9173.9699999999993,36.58419
2014.0,10.0,17.0,5.0,9363.5799999999999,37.068049999999999
2014.0,10.0,17.0,6.0,9930.1599999999999,41.678919999999998
2014.0,10.0,17.0,7.0,11063.059999999999,44.517960000000002
2014.0,10.0,17.0,8.0,11910.75,48.315309999999997
2014.0,10.0,17.0,9.0,11993.07,45.149999999999999
2014.0,10.0,17.0,10.0,12069.07,43.210000000000001
2014.0,10.0,17.0,11.0,12124.9,44.329999999999998
2014.0,10.0,17.0,12.0,12126.120000000001,43.456380000000003
2014.0,10.0,17.0,13.0,12028.309999999999,42.568550000000002
2014.0,10.0,17.0,14.0,12120.98,41.805309999999999
2014.0,10.0,17.0,15.0,12180.209999999999,41.770090000000003
2014.0,10.0,17.0,16.0,12211.120000000001,42.436599999999999
2014.0,10.0,17.0,17.0,12232.040000000001,43.825850000000003
2014.0,10.0,17.0,18.0,12252.379999999999,46.300379999999997
2014.0,10.0,17.0,19.0,12563.870000000001,51.763190000000002
2014.0,10.0,17.0,20.0,12866.780000000001,54.628920000000001
2014.0,10.0,17.0,21.0,12523.77,50.478050000000003
2014.0,10.0,17.0,22.0,12070.280000000001,48.667610000000003
2014.0,10.0,17.0,23.0,11443.129999999999,47.656500000000001
2014.0,10.0,17.0,24.0,10600.41,43.05838
2014.0,10.0,18.0,1.0,9960.0300000000007,42.088970000000003
2014.0,10.0,18.0,2.0,9479.8999999999996,38.909999999999997
2014.0,10.0,18.0,3.0,9169.4500000000007,35.741570000000003
2014.0,10.0,18.0,4.0,8971.6100000000006,35.322229999999998
2014.0,10.0,18.0,5.0,8970.0200000000004,35.57
2014.0,10.0,18.0,6.0,9176.8099999999995,38.24906
2014.0,10.0,18.0,7.0,9637.4099999999999,38.537370000000003
2014.0,10.0,18.0,8.0,9917.0,40.115139999999997
2014.0,10.0,18.0,9.0,10278.15,38.141979999999997
2014.0,10.0,18.0,10.0,10600.450000000001,38.314970000000002
2014.0,10.0,18.0,11.0,10772.200000000001,40.410969999999999
2014.0,10.0,18.0,12.0,10845.91,40.901150000000001
2014.0,10.0,18.0,13.0,10887.25,41.416249999999998
2014.0,10.0,18.0,14.0,10970.139999999999,40.150260000000003
2014.0,10.0,18.0,15.0,11130.540000000001,40.007750000000001
2014.0,10.0,18.0,16.0,11369.43,41.944580000000002
2014.0,10.0,18.0,17.0,11674.629999999999,43.519150000000003
2014.0,10.0,18.0,18.0,11942.809999999999,48.73115
2014.0,10.0,18.0,19.0,12277.129999999999,56.599670000000003
2014.0,10.0,18.0,20.0,12473.379999999999,59.785519999999998
2014.0,10.0,18.0,21.0,12083.43,50.320300000000003
2014.0,10.0,18.0,22.0,11578.66,49.48301
2014.0,10.0,18.0,23.0,10837.33,47.603819999999999
2014.0,10.0,18.0,24.0,10066.75,44.390000000000001
2014.0,10.0,19.0,1.0,9588.4300000000003,38.987389999999998
2014.0,10.0,19.0,2.0,9189.7700000000004,37.530000000000001
2014.0,10.0,19.0,3.0,8942.8500000000004,35.32
2014.0,10.0,19.0,4.0,8785.2099999999991,34.456220000000002
2014.0,10.0,19.0,5.0,8739.7999999999993,35.244459999999997
2014.0,10.0,19.0,6.0,8842.1100000000006,36.240450000000003
2014.0,10.0,19.0,7.0,9135.9200000000001,37.015030000000003
2014.0,10.0,19.0,8.0,9368.8600000000006,37.208280000000002
2014.0,10.0,19.0,9.0,9761.0400000000009,36.25
2014.0,10.0,19.0,10.0,10143.389999999999,36.223979999999997
2014.0,10.0,19.0,11.0,10357.92,37.960140000000003
2014.0,10.0,19.0,12.0,10514.530000000001,38.906179999999999
2014.0,10.0,19.0,13.0,10617.790000000001,38.834429999999998
2014.0,10.0,19.0,14.0,10680.09,39.256050000000002
2014.0,10.0,19.0,15.0,10913.34,38.269129999999997
2014.0,10.0,19.0,16.0,11254.059999999999,40.04598
2014.0,10.0,19.0,17.0,11666.940000000001,42.787840000000003
2014.0,10.0,19.0,18.0,12088.84,48.068680000000001
2014.0,10.0,19.0,19.0,12581.629999999999,59.628259999999997
2014.0,10.0,19.0,20.0,12863.120000000001,66.312049999999999
2014.0,10.0,19.0,21.0,12470.57,54.878270000000001
2014.0,10.0,19.0,22.0,11824.4,52.009999999999998
2014.0,10.0,19.0,23.0,10916.950000000001,45.741779999999999
2014.0,10.0,19.0,24.0,10034.030000000001,41.04692
2014.0,10.0,20.0,1.0,9613.6100000000006,37.970779999999998
2014.0,10.0,20.0,2.0,9246.4599999999991,35.731990000000003
2014.0,10.0,20.0,3.0,9030.8099999999995,33.980330000000002
2014.0,10.0,20.0,4.0,8973.1200000000008,34.874850000000002
2014.0,10.0,20.0,5.0,9166.2399999999998,35.32076
2014.0,10.0,20.0,6.0,9754.7700000000004,41.658169999999998
2014.0,10.0,20.0,7.0,10833.639999999999,49.795789999999997
2014.0,10.0,20.0,8.0,11797.65,54.769660000000002
2014.0,10.0,20.0,9.0,12002.9,49.564129999999999
2014.0,10.0,20.0,10.0,12199.09,45.615340000000003
2014.0,10.0,20.0,11.0,12473.299999999999,47.602719999999998
2014.0,10.0,20.0,12.0,12608.01,46.083869999999997
2014.0,10.0,20.0,13.0,12501.65,46.008569999999999
2014.0,10.0,20.0,14.0,12572.120000000001,45.262569999999997
2014.0,10.0,20.0,15.0,12676.75,43.10951
2014.0,10.0,20.0,16.0,12730.889999999999,44.518250000000002
2014.0,10.0,20.0,17.0,12738.959999999999,49.47139
2014.0,10.0,20.0,18.0,12729.370000000001,56.631250000000001
2014.0,10.0,20.0,19.0,13174.9,66.087710000000001
2014.0,10.0,20.0,20.0,13456.4,68.550049999999999
2014.0,10.0,20.0,21.0,12991.57,58.286389999999997
2014.0,10.0,20.0,22.0,12273.83,51.12041
2014.0,10.0,20.0,23.0,11420.969999999999,46.826590000000003
2014.0,10.0,20.0,24.0,10482.16,40.270960000000002
2014.0,10.0,21.0,1.0,9743.6100000000006,35.740000000000002
2014.0,10.0,21.0,2.0,9345.9200000000001,33.448419999999999
2014.0,10.0,21.0,3.0,9124.2399999999998,31.280000000000001
2014.0,10.0,21.0,4.0,9092.6499999999996,30.973379999999999
2014.0,10.0,21.0,5.0,9282.6200000000008,31.965589999999999
2014.0,10.0,21.0,6.0,9866.3199999999997,36.187710000000003
2014.0,10.0,21.0,7.0,10992.200000000001,46.640000000000001
2014.0,10.0,21.0,8.0,11920.059999999999,49.762340000000002
2014.0,10.0,21.0,9.0,11966.15,43.89817
2014.0,10.0,21.0,10.0,12031.34,40.700000000000003
2014.0,10.0,21.0,11.0,12116.82,41.833350000000003
2014.0,10.0,21.0,12.0,12099.780000000001,40.8962
2014.0,10.0,21.0,13.0,11992.24,41.873629999999999
2014.0,10.0,21.0,14.0,12044.83,42.823270000000001
2014.0,10.0,21.0,15.0,12049.110000000001,41.677289999999999
2014.0,10.0,21.0,16.0,12015.08,43.575339999999997
2014.0,10.0,21.0,17.0,12027.700000000001,48.045009999999998
2014.0,10.0,21.0,18.0,12112.459999999999,51.643059999999998
2014.0,10.0,21.0,19.0,12706.110000000001,61.368589999999998
2014.0,10.0,21.0,20.0,13092.540000000001,64.401979999999995
2014.0,10.0,21.0,21.0,12681.43,53.939999999999998
2014.0,10.0,21.0,22.0,12072.18,48.885649999999998
2014.0,10.0,21.0,23.0,11276.530000000001,44.654510000000002
2014.0,10.0,21.0,24.0,10421.309999999999,40.820210000000003
2014.0,10.0,22.0,1.0,9753.5799999999999,37.328110000000002
2014.0,10.0,22.0,2.0,9334.7099999999991,34.670000000000002
2014.0,10.0,22.0,3.0,9093.5599999999995,33.579949999999997
2014.0,10.0,22.0,4.0,9071.6000000000004,33.666600000000003
2014.0,10.0,22.0,5.0,9260.0300000000007,34.419159999999998
2014.0,10.0,22.0,6.0,9821.4599999999991,40.569719999999997
2014.0,10.0,22.0,7.0,10977.120000000001,49.147840000000002
2014.0,10.0,22.0,8.0,11952.09,53.600000000000001
2014.0,10.0,22.0,9.0,12020.16,45.380000000000003
2014.0,10.0,22.0,10.0,12042.610000000001,41.404649999999997
2014.0,10.0,22.0,11.0,12127.450000000001,42.53698
2014.0,10.0,22.0,12.0,12154.68,42.424779999999998
2014.0,10.0,22.0,13.0,12098.950000000001,44.280009999999997
2014.0,10.0,22.0,14.0,12214.07,45.282350000000001
2014.0,10.0,22.0,15.0,12226.389999999999,44.77599
2014.0,10.0,22.0,16.0,12284.09,47.630740000000003
2014.0,10.0,22.0,17.0,12326.790000000001,50.868609999999997
2014.0,10.0,22.0,18.0,12425.99,59.818080000000002
2014.0,10.0,22.0,19.0,12994.860000000001,68.359290000000001
2014.0,10.0,22.0,20.0,13352.700000000001,69.817880000000002
2014.0,10.0,22.0,21.0,12932.08,59.414580000000001
2014.0,10.0,22.0,22.0,12295.77,50.381360000000001
2014.0,10.0,22.0,23.0,11346.379999999999,46.834629999999997
2014.0,10.0,22.0,24.0,10417.68,42.542009999999998
2014.0,10.0,23.0,1.0,9638.7299999999996,35.785670000000003
2014.0,10.0,23.0,2.0,9385.7199999999993,33.161009999999997
2014.0,10.0,23.0,3.0,9092.1200000000008,30.808260000000001
2014.0,10.0,23.0,4.0,9047.3099999999995,31.375260000000001
2014.0,10.0,23.0,5.0,9179.4200000000001,32.510950000000001
2014.0,10.0,23.0,6.0,9745.1700000000001,37.339680000000001
2014.0,10.0,23.0,7.0,10847.76,48.196469999999998
2014.0,10.0,23.0,8.0,11820.860000000001,50.116759999999999
2014.0,10.0,23.0,9.0,11932.360000000001,41.42689
2014.0,10.0,23.0,10.0,12136.32,39.686410000000002
2014.0,10.0,23.0,11.0,12314.24,40.625489999999999
2014.0,10.0,23.0,12.0,12352.469999999999,40.768680000000003
2014.0,10.0,23.0,13.0,12352.52,41.563670000000002
2014.0,10.0,23.0,14.0,12479.959999999999,43.219290000000001
2014.0,10.0,23.0,15.0,12494.41,41.96575
2014.0,10.0,23.0,16.0,12519.02,44.812719999999999
2014.0,10.0,23.0,17.0,12578.889999999999,49.860410000000002
2014.0,10.0,23.0,18.0,12684.33,58.345010000000002
2014.0,10.0,23.0,19.0,13218.690000000001,66.177220000000005
2014.0,10.0,23.0,20.0,13534.99,65.910499999999999
2014.0,10.0,23.0,21.0,13087.299999999999,56.477780000000003
2014.0,10.0,23.0,22.0,12427.09,50.041040000000002
2014.0,10.0,23.0,23.0,11462.459999999999,46.343299999999999
2014.0,10.0,23.0,24.0,10444.83,43.485460000000003
2014.0,10.0,24.0,1.0,9878.75,39.132800000000003
2014.0,10.0,24.0,2.0,9482.6599999999999,37.507100000000001
2014.0,10.0,24.0,3.0,9223.6499999999996,34.918770000000002
2014.0,10.0,24.0,4.0,9119.1800000000003,35.29533
2014.0,10.0,24.0,5.0,9267.25,36.78978
2014.0,10.0,24.0,6.0,9777.2600000000002,41.328490000000002
2014.0,10.0,24.0,7.0,10835.15,47.600679999999997
2014.0,10.0,24.0,8.0,11719.700000000001,53.965560000000004
2014.0,10.0,24.0,9.0,11864.02,43.995759999999997
2014.0,10.0,24.0,10.0,12069.07,39.280000000000001
2014.0,10.0,24.0,11.0,12289.780000000001,41.495570000000001
2014.0,10.0,24.0,12.0,12359.969999999999,41.698659999999997
2014.0,10.0,24.0,13.0,12391.34,43.458770000000001
2014.0,10.0,24.0,14.0,12578.83,45.090679999999999
2014.0,10.0,24.0,15.0,12632.0,45.455480000000001
2014.0,10.0,24.0,16.0,12702.610000000001,48.782499999999999
2014.0,10.0,24.0,17.0,12782.43,52.278489999999998
2014.0,10.0,24.0,18.0,12860.9,61.41751
2014.0,10.0,24.0,19.0,13297.08,69.913219999999995
2014.0,10.0,24.0,20.0,13433.110000000001,65.38861
2014.0,10.0,24.0,21.0,12920.24,56.280639999999998
2014.0,10.0,24.0,22.0,12338.549999999999,50.707419999999999
2014.0,10.0,24.0,23.0,11564.82,46.389699999999998
2014.0,10.0,24.0,24.0,10671.77,42.590879999999999
2014.0,10.0,25.0,1.0,9911.7600000000002,41.910029999999999
2014.0,10.0,25.0,2.0,9523.4099999999999,39.080080000000002
2014.0,10.0,25.0,3.0,9158.9300000000003,37.061700000000002
2014.0,10.0,25.0,4.0,8996.3899999999994,37.685720000000003
2014.0,10.0,25.0,5.0,9020.0200000000004,37.144210000000001
2014.0,10.0,25.0,6.0,9186.7600000000002,38.179670000000002
2014.0,10.0,25.0,7.0,9658.6299999999992,38.560000000000002
2014.0,10.0,25.0,8.0,10095.280000000001,39.0
2014.0,10.0,25.0,9.0,10474.940000000001,37.639890000000001
2014.0,10.0,25.0,10.0,10844.450000000001,36.993569999999998
2014.0,10.0,25.0,11.0,10934.379999999999,37.916849999999997
2014.0,10.0,25.0,12.0,10921.76,37.649549999999998
2014.0,10.0,25.0,13.0,10819.209999999999,37.503070000000001
2014.0,10.0,25.0,14.0,10790.719999999999,36.636119999999998
2014.0,10.0,25.0,15.0,10805.559999999999,36.740000000000002
2014.0,10.0,25.0,16.0,10886.799999999999,39.103549999999998
2014.0,10.0,25.0,17.0,11059.719999999999,42.79128
2014.0,10.0,25.0,18.0,11269.23,48.009999999999998
2014.0,10.0,25.0,19.0,11791.110000000001,60.025440000000003
2014.0,10.0,25.0,20.0,12041.32,62.883890000000001
2014.0,10.0,25.0,21.0,11733.67,49.359569999999998
2014.0,10.0,25.0,22.0,11279.790000000001,46.708329999999997
2014.0,10.0,25.0,23.0,10668.26,41.765320000000003
2014.0,10.0,25.0,24.0,9946.5300000000007,38.934089999999998
2014.0,10.0,26.0,1.0,9483.7000000000007,36.496119999999998
2014.0,10.0,26.0,2.0,9110.1499999999996,35.875529999999998
2014.0,10.0,26.0,3.0,8840.1800000000003,32.696120000000001
2014.0,10.0,26.0,4.0,8708.6700000000001,33.213500000000003
2014.0,10.0,26.0,5.0,8732.7800000000007,32.119999999999997
2014.0,10.0,26.0,6.0,8851.5,33.329999999999998
2014.0,10.0,26.0,7.0,9098.5200000000004,34.872419999999998
2014.0,10.0,26.0,8.0,9427.9699999999993,36.448950000000004
2014.0,10.0,26.0,9.0,9711.3099999999995,35.363770000000002
2014.0,10.0,26.0,10.0,9987.75,34.308700000000002
2014.0,10.0,26.0,11.0,10109.290000000001,37.019840000000002
2014.0,10.0,26.0,12.0,10077.24,35.326990000000002
2014.0,10.0,26.0,13.0,10035.719999999999,35.423990000000003
2014.0,10.0,26.0,14.0,10065.719999999999,33.979990000000001
2014.0,10.0,26.0,15.0,10119.450000000001,33.979300000000002
2014.0,10.0,26.0,16.0,10256.889999999999,36.88646
2014.0,10.0,26.0,17.0,10542.57,38.555399999999999
2014.0,10.0,26.0,18.0,10980.940000000001,48.375970000000002
2014.0,10.0,26.0,19.0,11730.76,56.72833
2014.0,10.0,26.0,20.0,12117.870000000001,60.350000000000001
2014.0,10.0,26.0,21.0,11852.91,51.52834
2014.0,10.0,26.0,22.0,11331.01,47.722230000000003
2014.0,10.0,26.0,23.0,10553.75,43.203600000000002
2014.0,10.0,26.0,24.0,9710.1599999999999,37.841990000000003
2014.0,10.0,28.0,1.0,9537.3199999999997,39.140000000000001
2014.0,10.0,28.0,2.0,9207.7700000000004,37.080489999999998
2014.0,10.0,28.0,3.0,9010.0300000000007,35.761490000000002
2014.0,10.0,28.0,4.0,9002.8600000000006,36.278869999999998
2014.0,10.0,28.0,5.0,9210.9599999999991,37.05583
2014.0,10.0,28.0,6.0,9805.3400000000001,42.158560000000001
2014.0,10.0,28.0,7.0,10999.799999999999,49.619320000000002
2014.0,10.0,28.0,8.0,11959.76,52.686039999999998
2014.0,10.0,28.0,9.0,11985.049999999999,46.649999999999999
2014.0,10.0,28.0,10.0,11944.450000000001,42.049999999999997
2014.0,10.0,28.0,11.0,11960.0,42.319330000000001
2014.0,10.0,28.0,12.0,11890.35,41.280560000000001
2014.0,10.0,28.0,13.0,11793.07,41.427700000000002
2014.0,10.0,28.0,14.0,11895.139999999999,41.731999999999999
2014.0,10.0,28.0,15.0,11958.16,42.30735
2014.0,10.0,28.0,16.0,12025.309999999999,45.271180000000001
2014.0,10.0,28.0,17.0,12136.6,49.066290000000002
2014.0,10.0,28.0,18.0,12349.34,54.645490000000002
2014.0,10.0,28.0,19.0,13062.07,68.183229999999995
2014.0,10.0,28.0,20.0,13316.33,65.563029999999998
2014.0,10.0,28.0,21.0,12815.459999999999,54.719999999999999
2014.0,10.0,28.0,22.0,12094.620000000001,49.36289
2014.0,10.0,28.0,23.0,11114.42,45.17671
2014.0,10.0,28.0,24.0,10219.52,42.229959999999998
2014.0,10.0,29.0,1.0,9662.8400000000001,36.773479999999999
2014.0,10.0,29.0,2.0,9320.4099999999999,36.020789999999998
2014.0,10.0,29.0,3.0,9086.0200000000004,33.147910000000003
2014.0,10.0,29.0,4.0,9042.6100000000006,33.381050000000002
2014.0,10.0,29.0,5.0,9233.2900000000009,34.454500000000003
2014.0,10.0,29.0,6.0,9785.5200000000004,39.921579999999999
2014.0,10.0,29.0,7.0,10927.379999999999,48.622259999999997
2014.0,10.0,29.0,8.0,11907.84,53.300750000000001
2014.0,10.0,29.0,9.0,11948.120000000001,45.925910000000002
2014.0,10.0,29.0,10.0,12015.530000000001,41.874969999999998
2014.0,10.0,29.0,11.0,12132.68,42.344839999999998
2014.0,10.0,29.0,12.0,12148.4,41.555700000000002
2014.0,10.0,29.0,13.0,12134.809999999999,42.161389999999997
2014.0,10.0,29.0,14.0,12328.5,42.963819999999998
2014.0,10.0,29.0,15.0,12482.1,44.615360000000003
2014.0,10.0,29.0,16.0,12611.719999999999,48.470230000000001
2014.0,10.0,29.0,17.0,12748.43,53.787730000000003
2014.0,10.0,29.0,18.0,12925.34,59.828740000000003
2014.0,10.0,29.0,19.0,13588.82,72.398470000000003
2014.0,10.0,29.0,20.0,13774.24,67.764719999999997
2014.0,10.0,29.0,21.0,13304.09,56.409999999999997
2014.0,10.0,29.0,22.0,12550.620000000001,51.135150000000003
2014.0,10.0,29.0,23.0,11483.91,44.785530000000001
2014.0,10.0,29.0,24.0,10426.940000000001,41.367899999999999
2014.0,10.0,30.0,1.0,9728.1499999999996,36.624429999999997
2014.0,10.0,30.0,2.0,9487.4099999999999,35.140320000000003
2014.0,10.0,30.0,3.0,9065.9500000000007,32.74362
2014.0,10.0,30.0,4.0,8982.7099999999991,32.907060000000001
2014.0,10.0,30.0,5.0,9132.0,34.582000000000001
2014.0,10.0,30.0,6.0,9751.6499999999996,38.022880000000001
2014.0,10.0,30.0,7.0,10769.959999999999,47.207799999999999
2014.0,10.0,30.0,8.0,11757.34,50.810000000000002
2014.0,10.0,30.0,9.0,11896.59,43.443219999999997
2014.0,10.0,30.0,10.0,12070.58,40.06803
2014.0,10.0,30.0,11.0,12226.120000000001,40.210279999999997
2014.0,10.0,30.0,12.0,12332.719999999999,39.964739999999999
2014.0,10.0,30.0,13.0,12333.469999999999,39.904580000000003
2014.0,10.0,30.0,14.0,12535.469999999999,40.262360000000001
2014.0,10.0,30.0,15.0,12673.549999999999,41.989980000000003
2014.0,10.0,30.0,16.0,12720.209999999999,43.949210000000001
2014.0,10.0,30.0,17.0,12762.98,49.809469999999997
2014.0,10.0,30.0,18.0,12828.790000000001,54.568919999999999
2014.0,10.0,30.0,19.0,13431.469999999999,64.898380000000003
2014.0,10.0,30.0,20.0,13603.950000000001,62.525910000000003
2014.0,10.0,30.0,21.0,13104.959999999999,53.119999999999997
2014.0,10.0,30.0,22.0,12364.049999999999,49.518349999999998
2014.0,10.0,30.0,23.0,11347.110000000001,41.729219999999998
2014.0,10.0,30.0,24.0,10391.82,39.532910000000001
2014.0,11.0,1.0,1.0,9736.1900000000005,43.689889999999998
2014.0,11.0,1.0,2.0,9301.5100000000002,40.565339999999999
2014.0,11.0,1.0,3.0,9023.4200000000001,37.43618
2014.0,11.0,1.0,4.0,8876.5400000000009,37.365430000000003
2014.0,11.0,1.0,5.0,8886.0900000000001,36.951120000000003
2014.0,11.0,1.0,6.0,9080.6299999999992,39.377360000000003
2014.0,11.0,1.0,7.0,9549.6499999999996,40.287750000000003
2014.0,11.0,1.0,8.0,10135.719999999999,41.406399999999998
2014.0,11.0,1.0,9.0,10529.07,42.258659999999999
2014.0,11.0,1.0,10.0,10748.42,39.063339999999997
2014.0,11.0,1.0,11.0,10828.01,38.961129999999997
2014.0,11.0,1.0,12.0,10755.07,37.562289999999997
2014.0,11.0,1.0,13.0,10588.85,36.382570000000001
2014.0,11.0,1.0,14.0,10411.49,35.943350000000002
2014.0,11.0,1.0,15.0,10319.52,36.266399999999997
2014.0,11.0,1.0,16.0,10340.040000000001,35.911099999999998
2014.0,11.0,1.0,17.0,10540.75,41.510179999999998
2014.0,11.0,1.0,18.0,10918.700000000001,49.071060000000003
2014.0,11.0,1.0,19.0,11800.01,60.777140000000003
2014.0,11.0,1.0,20.0,12146.76,59.840150000000001
2014.0,11.0,1.0,21.0,11901.629999999999,52.715440000000001
2014.0,11.0,1.0,22.0,11418.08,50.144640000000003
2014.0,11.0,1.0,23.0,10805.299999999999,47.047620000000002
2014.0,11.0,1.0,24.0,10045.690000000001,40.886940000000003
2014.0,11.0,2.0,1.0,9373.5599999999995,45.34449
2014.0,11.0,2.0,2.0,8950.1200000000008,37.461239999999997
2014.0,11.0,2.0,3.0,8695.2900000000009,37.338529999999999
2014.0,11.0,2.0,4.0,8594.5799999999999,36.767749999999999
2014.0,11.0,2.0,5.0,8634.8899999999994,36.9176
2014.0,11.0,2.0,6.0,8847.0599999999995,37.849409999999999
2014.0,11.0,2.0,7.0,9153.8400000000001,39.19388
2014.0,11.0,2.0,8.0,9504.4899999999998,37.927419999999998
2014.0,11.0,2.0,9.0,9869.0100000000002,37.027290000000001
2014.0,11.0,2.0,10.0,10029.18,36.703519999999997
2014.0,11.0,2.0,11.0,10113.9,36.088360000000002
2014.0,11.0,2.0,12.0,10088.08,36.028959999999998
2014.0,11.0,2.0,13.0,10030.879999999999,34.98021
2014.0,11.0,2.0,14.0,10030.690000000001,34.158909999999999
2014.0,11.0,2.0,15.0,10098.790000000001,32.927700000000002
2014.0,11.0,2.0,16.0,10276.870000000001,37.163530000000002
2014.0,11.0,2.0,17.0,10782.370000000001,47.48695
2014.0,11.0,2.0,18.0,12045.959999999999,54.826250000000002
2014.0,11.0,2.0,19.0,12364.84,64.503129999999999
2014.0,11.0,2.0,20.0,12245.559999999999,60.011200000000002
2014.0,11.0,2.0,21.0,11851.57,53.49391
2014.0,11.0,2.0,22.0,11237.690000000001,50.522120000000001
2014.0,11.0,2.0,23.0,10454.1,47.815150000000003
2014.0,11.0,2.0,24.0,9720.0699999999997,43.611449999999998
2014.0,11.0,3.0,1.0,9163.1800000000003,40.257620000000003
2014.0,11.0,3.0,1.0,9163.1800000000003,40.192309999999999
